Year,January,February,March,April,May,June,July,August,September,October,November,December
1999,1.501135,-1.840107,0.06750020,0.1794830,-2.265525,-1.535236,-1.938342,0.3403952,-0.3840488,0.4478510,0.4142114,0.9778281
2000,-0.4474972,0.2834419,0.6220821,0.1794828,1.701315,-0.3275313,-0.1712632,-0.5500737,-0.6334540,0.2696231,0.3113973,1.934912
2001,0.3234751,0.9773973,1.195807,0.03674561,-0.5956004,0.5219216,0.5441784,-1.602377,1.158237,-0.7086018,-0.3872141,0.2233657
2002,1.084903,-0.9780673,1.789034,-0.9196963,-2.171781,0.8902321,1.159341,0.4216564,-0.4004368,1.108654,1.137222,0.1777804
2003,0.4103544,-1.114829,-1.297838,1.231628,-1.044001,1.115949,0.6127963,-0.05983588,0.6691311,0.03490077,0.08195534,-0.6016561
2004,-0.02302191,0.9439494,0.5952291,1.008566,-0.2295092,-0.1989631,-1.067485,-1.413223,0.5945033,-0.9101478,-0.8763476,1.105512
2005,-0.004217943,-1.160131,0.3309890,0.3378454,-0.3509028,0.6271239,-0.9849924,0.1850728,0.6986261,-0.4580902,0.9957521,-1.368602
2006,-0.1560753,0.1779954,-0.1437047,1.461742,-0.1481939,-1.200164,1.818814,0.3131440,-1.046175,1.315264,0.02375703,1.003954
2007,0.08894117,-0.01754488,-0.6334475,-1.747772,1.812666,0.1067311,-1.104024,-0.2816828,-0.5742537,-0.09711601,0.3302155,-0.5134128
2008,-1.114286,-0.9092720,0.1859533,-0.2067242,-1.357705,-0.7791275,-0.4815128,-0.9580925,0.9452851,0.1572289,1.137222,2.007832
2009,1.071366,1.122366,-1.226688,-1.023883,-0.1249280,1.488415,-0.5415103,0.5331105,0.09695168,2.056781,0.8225796,0.9066798
2010,-0.7624604,0.004510165,1.856377,0.6231499,-0.5053084,-0.6307816,0.6240848,-1.085821,-1.010638,-0.2559830,1.286966,1.272404
2011,-1.114286,-0.7248830,-0.9793075,-1.381528,-0.6403466,-0.03086102,1.225085,-0.09226316,-1.519376,-1.729997,-1.229691,-0.4631531
2012,0.6904120,-0.4938256,-0.5876731,0.5750045,-0.3163118,-2.686424,-0.7867236,0.5242603,-1.190990,0.2265552,0.8895778,-0.02107296
2013,-0.1560753,0.2625510,1.656845,-0.6326869,1.266442,-0.1049510,-0.4354611,2.000473,-0.6173419,0.3210072,-0.6394787,1.997605
2014,-0.09876291,0.2625510,-1.269469,-1.518903,1.866792,0.2669140,0.01090057,-0.8182044,-0.6655991,0.9106130,-0.8856705,-0.6269198
2015,-0.3106692,-0.5168981,0.5135332,-0.3811520,-0.4312480,-1.415146,-0.9205971,-0.9996935,0.7521577,0.5556527,1.717363,-0.9431658
2016,-1.075527,1.967240,0.4859311,0.7104480,-0.5449359,-0.2385534,-1.468674,0.8924416,-1.166304,0.8420503,1.160179,0.2233657
2017,0.5119601,-0.1288865,-2.538020,-0.1145634,-0.1772590,-1.351711,1.893143,0.7543420,1.832291,0.9704928,-0.3578689,0.9514011
2018,-0.5064267,0.2834419,0.3309890,-1.089506,1.438914,-2.113847,0.4424072,0.4976387,1.842277,-0.6573199,0.6848679,-0.8167189
